Country,ccode,qtr,Approval_Smoothed,Approval_Not_Smoothed,NET_Smoothed,NET_Not_Smoothed,Relative_Smoothed,Relative_Not_Smoothed,year,quarter
Bulgaria_PRES,Bulgaria_PRES,2005q1,66.7005,66.572571,56.484089,56.3046,86.078957,86.010986,2005,1
Bulgaria_PRES,Bulgaria_PRES,2005q2,70.67627,70.772942,61.197571,61.236568,87.625877,87.51638,2005,2
Bulgaria_PRES,Bulgaria_PRES,2005q3,68.701424,68.276588,58.128391,57.171268,85.98864,85.31794,2005,3
Bulgaria_PRES,Bulgaria_PRES,2005q4,65.891563,65.732498,53.419079,53.016628,83.458847,83.065231,2005,4
Bulgaria_PRES,Bulgaria_PRES,2006q1,60.298611,59.851978,43.793282,42.741699,77.738747,76.882561,2006,1
Bulgaria_PRES,Bulgaria_PRES,2006q2,53.618191,53.13139,30.47485,29.178789,69.016663,67.886772,2006,2
Bulgaria_PRES,Bulgaria_PRES,2006q3,55.596668,55.651611,35.144218,35.34375,72.074493,72.303131,2006,3
Bulgaria_PRES,Bulgaria_PRES,2006q4,54.888592,54.811539,30.81509,30.411779,68.602524,68.178032,2006,4
Bulgaria_PRES,Bulgaria_PRES,2007q1,54.853699,54.811539,32.42453,32.46677,69.933662,70.033218,2007,1
Bulgaria_PRES,Bulgaria_PRES,2007q2,55.644001,55.651611,32.516949,32.46677,69.629028,69.566597,2007,2
Bulgaria_PRES,Bulgaria_PRES,2007q3,53.30521,53.13139,29.47883,29.178789,68.0849,67.886772,2007,3
Bulgaria_PRES,Bulgaria_PRES,2007q4,52.37923,52.291321,27.72769,27.534809,66.95433,66.813553,2007,4
Bulgaria_PRES,Bulgaria_PRES,2008q1,50.330669,50.191132,23.760349,23.424829,64.402603,64.130493,2008,1
Bulgaria_PRES,Bulgaria_PRES,2008q2,46.63298,46.410801,15.81823,15.20489,59.179131,58.652328,2008,2
Bulgaria_PRES,Bulgaria_PRES,2008q3,44.867329,44.901279,13.52212,13.75329,57.880859,58.078491,2008,3
Bulgaria_PRES,Bulgaria_PRES,2008q4,44.041779,43.975071,10.99631,10.8425,56.141209,56.048988,2008,4
Bulgaria_PRES,Bulgaria_PRES,2009q1,42.78054,42.76088,9.854207,9.9130507,55.509361,55.603531,2009,1
Bulgaria_PRES,Bulgaria_PRES,2009q2,45.925652,46.40192,15.01011,16.147989,58.605862,59.460869,2009,2
Bulgaria_PRES,Bulgaria_PRES,2009q3,50.433472,50.486221,24.88101,25.06498,65.178993,65.546806,2009,3
Bulgaria_PRES,Bulgaria_PRES,2009q4,45.72102,45.397549,16.69224,16.0632,60.260262,59.781448,2009,4
Bulgaria_PRES,Bulgaria_PRES,2010q1,43.363491,43.42635,11.8033,11.9836,56.982491,57.051338,2010,1
Bulgaria_PRES,Bulgaria_PRES,2010q2,39.854679,39.524601,6.4403672,5.752399,53.473782,52.989498,2010,2
Bulgaria_PRES,Bulgaria_PRES,2010q3,37.108528,36.9655,1.536387,1.123664,49.891621,49.523941,2010,3
Bulgaria_PRES,Bulgaria_PRES,2010q4,37.184101,37.334049,.1166372,.50901312,49.103722,49.46183,2010,4
Bulgaria_PRES,Bulgaria_PRES,2011q1,35.44706,35.492851,-2.944237,-2.883666,47.014629,47.081539,2011,1
Bulgaria_PRES,Bulgaria_PRES,2011q2,38.580978,38.752048,4.2990651,4.8089881,51.53323,52.05286,2011,2
Bulgaria_PRES,Bulgaria_PRES,2011q3,34.321251,34.177361,-4.9126348,-5.33635,45.480629,45.09869,2011,3
Bulgaria_PRES,Bulgaria_PRES,2011q4,53.688438,55.07552,30.519239,34.056438,68.489052,71.623787,2011,4
Bulgaria_PRES,Bulgaria_PRES,2012q1,44.94949,44.547722,24.35787,23.819811,67.985878,67.795769,2012,1
Bulgaria_PRES,Bulgaria_PRES,2012q2,44.42527,44.24765,21.095791,20.840219,65.070313,64.894051,2012,2
Bulgaria_PRES,Bulgaria_PRES,2012q3,43.200008,43.170212,17.04948,16.805929,61.72884,61.421841,2012,3
Bulgaria_PRES,Bulgaria_PRES,2012q4,42.3311,42.163879,12.84082,12.09693,57.65189,56.870819,2012,4
Bulgaria_PRES,Bulgaria_PRES,2013q1,41.838711,41.831451,18.16366,18.55168,64.385803,65.028419,2013,1
Bulgaria_PRES,Bulgaria_PRES,2013q2,47.141109,47.777679,21.36936,22.470619,64.242867,64.92247,2013,2
Bulgaria_PRES,Bulgaria_PRES,2013q3,43.743832,43.434662,13.14784,12.2071,58.153782,57.347382,2013,3
Bulgaria_PRES,Bulgaria_PRES,2013q4,34.284199,33.928551,-1.002692,-1.634052,48.796509,48.126148,2013,4
Bulgaria_PRES,Bulgaria_PRES,2014q1,34.432789,34.534721,-5.8088069,-5.960062,45.429588,45.30949,2014,1
Bulgaria_PRES,Bulgaria_PRES,2014q2,29.68635,29.53434,-15.19835,-15.61414,39.168499,38.80854,2014,2
Bulgaria_PRES,Bulgaria_PRES,2014q3,33.555779,33.92038,-7.031929,-6.0084181,44.266548,45.203819,2014,3
Bulgaria_PRES,Bulgaria_PRES,2014q4,34.149151,34.35899,-6.116241,-5.571794,45.019878,45.525478,2014,4
Bulgaria_PRES,Bulgaria_PRES,2015q1,34.665009,34.797588,-5.5232539,-5.1351709,45.463909,45.84713,2015,1
Bulgaria_PRES,Bulgaria_PRES,2015q2,31.35479,31.28619,-11.1717,-11.25046,41.675388,41.614201,2015,2
Bulgaria_PRES,Bulgaria_PRES,2015q3,32.32584,32.603291,-9.3818073,-8.6294403,42.759521,43.409012,2015,3
Bulgaria_PRES,Bulgaria_PRES,2015q4,33.774151,33.92038,-6.4350572,-6.0084181,44.74057,45.203819,2015,4
Bulgaria_PRES,Bulgaria_PRES,2016q1,31.301439,31.288759,-11.24707,-11.2479,41.609322,41.627762,2016,1
Bulgaria_PRES,Bulgaria_PRES,2016q2,30.329679,30.411551,-10.79446,-10.37465,41.52021,41.890411,2016,2
Bulgaria_PRES,Bulgaria_PRES,2016q3,27.776119,27.77993,-16.463739,-16.487391,37.702099,37.694099,2016,3
Bulgaria_PRES,Bulgaria_PRES,2016q4,40.012051,41.815262,5.2243128,9.7100353,51.85247,55.375198,2016,4
Bulgaria_PRES,Bulgaria_PRES,2017q1,55.68029,55.850578,35.305359,35.907459,71.935059,73.056297,2017,1
Bulgaria_PRES,Bulgaria_PRES,2017q2,59.186329,59.359409,38.328739,38.527199,72.845741,72.879402,2017,2
Bulgaria_PRES,Bulgaria_PRES,2017q3,56.914619,56.727791,35.368969,35.03421,71.60202,71.392662,2017,3
Bulgaria_PRES,Bulgaria_PRES,2017q4,59.284821,59.359409,37.602119,37.65395,72.033707,72.007217,2017,4
Bulgaria_PRES,Bulgaria_PRES,2018q1,61.073059,61.113831,41.803101,42.020191,74.793678,75.021584,2018,1
Bulgaria_PRES,Bulgaria_PRES,2018q2,57.039249,56.727791,37.27169,36.780701,73.460739,73.225441,2018,2
Canada,Canada,1978q2,37.4305,37.409302,.49076569,.4696486,49.30912,49.30072,1978,2
Canada,Canada,1978q3,35.956799,35.714298,-4.1273088,-4.511919,46.7477,46.425201,1978,3
Canada,Canada,1978q4,33.391911,33.002312,-7.0003462,-7.1885819,44.587841,44.361969,1978,4
Canada,Canada,1979q1,35.448421,35.782101,-4.2874718,-3.991457,46.387699,46.693249,1979,1
Canada,Canada,1979q2,38.759659,39.258629,8.5740652,9.6397972,54.816399,55.907261,1979,2
Canada,Canada,1979q3,37.11113,36.811008,2.9824669,2.1229229,51.49839,50.747269,1979,3
Canada,Canada,1979q4,34.772991,34.426109,-4.867393,-5.2554369,46.205971,45.72662,1979,4
Canada,Canada,1980q1,32.04401,31.64632,-11.42444,-11.87274,42.176498,41.754501,1980,1
Canada,Canada,1980q2,41.447552,42.900379,9.0451117,10.79836,53.96069,55.539452,1980,2
Canada,Canada,1980q3,45.236912,45.740452,13.90984,14.141,57.143902,57.430611,1980,3
Canada,Canada,1980q4,43.06871,42.63694,7.7672949,7.069531,53.954391,53.394218,1980,4
Canada,Canada,1981q1,40.058441,39.522411,.84413528,.1912342,50.05331,49.481628,1981,1
Canada,Canada,1981q2,53.86446,55.911121,-13.02431,-14.12689,46.939049,46.520691,1981,2
Canada,Canada,1981q3,35.090431,32.074409,-16.22328,-16.34713,40.794949,40.074718,1981,3
Canada,Canada,1981q4,32.628429,32.264709,-16.949789,-16.791201,39.942471,39.9944,1981,4
Canada,Canada,1982q1,30.265289,29.946289,-20.931419,-21.012461,37.580379,37.476719,1982,1
Canada,Canada,1982q2,27.60766,27.275141,-25.860849,-25.962999,34.690109,34.569099,1982,2
Canada,Canada,1982q3,28.55183,28.781931,-24.926161,-24.4946,35.3437,35.718922,1982,3
Canada,Canada,1982q4,29.69087,29.942381,-19.925699,-19.178379,37.529999,38.087158,1982,4
Canada,Canada,1983q1,31.713791,32.083511,-17.523701,-17.04767,39.340279,39.809479,1983,1
Canada,Canada,1983q2,33.215778,33.472939,-13.48106,-12.92003,41.4557,41.92123,1983,2
Canada,Canada,1983q3,34.20126,34.36935,-11.38707,-11.02566,42.700531,43.022011,1983,3
Canada,Canada,1983q4,37.410259,37.906811,-3.469624,-2.6804991,47.102482,47.784191,1983,4
Canada,Canada,1984q1,38.836079,39.026699,-.062527627,.2597867,49.167831,49.4734,1984,1
Canada,Canada,1984q2,39.99622,40.120819,2.4172781,2.5933449,50.644588,50.819698,1984,2
Canada,Canada,1984q3,48.698071,49.956959,37.661621,40.418339,75.164673,78.159172,1984,3
Canada,Canada,1984q4,53.600128,54.187962,41.383141,41.17136,75.815826,75.405067,1984,4
Canada,Canada,1985q1,54.698059,54.651299,39.148361,38.34499,73.173409,72.275352,1985,1
Canada,Canada,1985q2,50.79797,50.012348,25.34343,23.717569,64.77504,63.25745,1985,2
Canada,Canada,1985q3,48.74995,48.260872,21.30377,20.53793,62.08588,61.374081,1985,3
Canada,Canada,1985q4,43.505032,42.564461,10.14316,8.9070768,55.65102,54.554989,1985,4
Canada,Canada,1986q1,44.989578,45.120178,12.24288,12.2405,56.52253,56.481209,1986,1
Canada,Canada,1986q2,40.76965,40.018021,3.3511131,2.463383,51.511761,50.740002,1986,2
Canada,Canada,1986q3,40.864101,40.802471,3.477478,3.304611,51.438019,51.289421,1986,3
Canada,Canada,1986q4,36.846001,36.171028,-5.7712941,-6.5054102,46.22279,45.57127,1986,4
Canada,Canada,1987q1,34.277691,33.873138,-12.1287,-12.55224,42.593079,42.20504,1987,1
Canada,Canada,1987q2,35.193329,35.321079,-9.613431,-9.3597527,43.821609,44.02961,1987,2
Canada,Canada,1987q3,36.387909,36.564941,-7.3635969,-7.0680289,45.154812,45.421329,1987,3
Canada,Canada,1987q4,38.208229,38.466259,-2.8855619,-2.428014,47.597279,47.981251,1987,4
Canada,Canada,1988q1,40.480652,40.790699,1.8124731,2.2022941,50.327278,50.686119,1988,1
Canada,Canada,1988q2,42.346939,42.573261,5.5895672,5.8619308,52.54332,52.79652,1988,2
Canada,Canada,1988q3,53.364948,54.9575,33.209969,35.461781,68.012032,69.952911,1988,3
Canada,Canada,1988q4,51.879902,51.425869,27.018049,25.711201,64.547302,63.514381,1988,4
Canada,Canada,1989q1,47.800579,47.034409,18.77422,18.122129,60.593472,60.056499,1989,1
Canada,Canada,1989q2,40.666222,39.449371,1.236167,-.44378099,50.66209,49.196331,1989,2
Canada,Canada,1989q3,39.214001,38.934479,-3.957859,-4.4525099,47.444462,46.97364,1989,3
Canada,Canada,1989q4,34.799129,34.08358,-12.27817,-12.92152,42.73053,42.161098,1989,4
Canada,Canada,1990q1,30.202049,29.51639,-21.6567,-22.24728,37.349979,36.808899,1990,1
Canada,Canada,1990q2,29.02121,28.89776,-23.90214,-23.83506,35.965092,36.000839,1990,2
Canada,Canada,1990q3,28.53491,28.54295,-25.14728,-24.836519,35.178108,35.400318,1990,3
Canada,Canada,1990q4,26.617781,26.40612,-29.58333,-29.60973,33.00209,33.012112,1990,4
Canada,Canada,1991q1,25.54455,25.47654,-31.03577,-30.77211,31.86751,32.038769,1991,1
